school_key,מוסד,מועצה,מין,גיוס,לחימה,קצונה,משמעותי,Unnamed: 8,המידע המוצג הינו מתוך מערכת מוסדות וערים שממנה יוצאים כל שנה נתונים אחרי אישור של לשכת רחט,פיקוח,מגזר,מחוז,רשות,ישוב,סוג מוסד,שלב חינוך במוסד,תלמידים_בנים,תלמידים_בנות,תלמידים,קבוצה,תלמידים_יב
644591,מקיף עומר,עומר,ז,92.5,66.22,14.06,97.3,,,ממלכתי,יהודי,דרום,עומר,עומר,בית ספר,"חט""ב + עליונה",70.0,58.0,128.0,חילוני - ערי פריפריה,70.0
728857,בית התלמוד שערי תורה,ירושלים,ז,19.44,100.0,0.0,100.0,,,חרדי,יהודי,ירושלים,ירושלים,ירושלים,ישיבה קטנה,עליונה בלבד,40.0,0.0,40.0,חרדי - ירושלים,40.0
140806,תיכון לאומנויות,ירושלים,ז,71.43,56.67,6.06,93.33,,,ממלכתי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,"חט""ב + עליונה",43.0,54.0,97.0,חילוני - ירושלים,43.0
640227,תיכון מקיף אורט ערד,ערד,ז,86.96,43.75,1.64,88.75,,,ממלכתי,יהודי,דרום,ערד,ערד,בית ספר,"חט""ב + עליונה",88.0,77.0,165.0,חילוני - ערי פריפריה,88.0
761379,תורת חיים,אלעד,ז,0.0,0.0,,100.0,,,חרדי,יהודי,מרכז,אלעד,אלעד,ישיבה קטנה,עליונה בלבד,58.0,0.0,58.0,חרדי - ערי חרדים,58.0
144329,תיכון מכבים רעות,מודיעין-מכבים-רעות,ז,95.05,56.98,11.29,91.28,,,ממלכתי,יהודי,ירושלים,מודיעין מכבים רעות,מודיעין-מכבים-רעות,בית ספר,"חט""ב + עליונה",150.0,134.0,284.0,חילוני - ערי מרכז,150.0
641373,מוסדות שער התורה אשדוד,אשדוד,ז,97.5,0.0,0.0,100.0,,,חרדי,יהודי,דרום,אשדוד,אשדוד,בית ספר,עליונה בלבד,48.0,0.0,48.0,חרדי - ערים מעורבות,48.0
141754,ישיבה תיכ' תורה ומדע,ירושלים,ז,80.95,27.27,26.92,81.82,,,ממלכתי דתי,יהודי,ירושלים,ירושלים,ירושלים,ישיבה תיכונית,"חט""ב + עליונה",57.0,0.0,57.0,דתי לאומי - ירושלים,57.0
141143,ישיבת שאול ומרי טויל,ירושלים,ז,0.0,0.0,0.0,100.0,,,חרדי,יהודי,ירושלים,ירושלים,ירושלים,ישיבה קטנה,עליונה בלבד,55.0,0.0,55.0,חרדי - ירושלים,55.0
370395,"עי""ס כרמים בנימינה גבעת עדה",בנימינה-גבעת עדה,ז,98.66,59.86,16.84,93.88,,,ממלכתי,יהודי,חיפה,בנימינה גבעת עדה,בנימינה-גבעת עדה,בית ספר,"חט""ב + עליונה",129.0,119.0,248.0,חילוני - ערי מרכז,129.0
270033,"כ""ג יורדי הסירה",עכו,ז,98.65,65.28,5.08,98.61,,,ממלכתי,יהודי,צפון,עכו,עכו,בית ספר,עליונה בלבד,70.0,37.0,107.0,חילוני - ערי פריפריה,70.0
144691,ישיבת נעם,ירושלים,ז,79.73,79.66,4.26,96.62,,,ממלכתי דתי,יהודי,ירושלים,ירושלים,ירושלים,ישיבה תיכונית,"חט""ב + עליונה",80.0,0.0,80.0,דתי לאומי - ירושלים,80.0
541128,מרכז מוסדות נדבורנה,בני ברק,ז,13.41,28.57,18.18,57.14000000000001,,,חרדי,יהודי,תל אביב,בני ברק,בני ברק,בית ספר,עליונה בלבד,51.0,0.0,51.0,חרדי - ערי חרדים,51.0
770305,ישיבת שעלבים,שעלבים,ז,70.91,68.42,5.48,90.79,,,ממלכתי דתי,יהודי,מרכז,גזר,שעלבים,ישיבה תיכונית,"חט""ב + עליונה",107.0,0.0,107.0,דתי לאומי - פריפריה/כפרי,107.0
757591,אורייתא,ירושלים,ז,14.47,0.0,,100.0,,,חרדי,,,,,,,,,,חרדי - ירושלים,
170803,עמל תעופה וחלל,מעלה אדמים,ז,99.02,30.69,0.0,97.03,,,ממלכתי,יהודי,ירושלים,מעלה אדומים,מעלה אדומים,בית ספר,"חט""ב + עליונה",96.0,87.0,183.0,חילוני - התנחלויות,96.0
240457,ישיבה תיכונית חיספין,חספין,ז,81.61,80.0,13.85,97.14,,,ממלכתי דתי,יהודי,צפון,גולן,חספין,מרכז חינוך,"חט""ב + עליונה",108.0,0.0,108.0,דתי לאומי - פריפריה/כפרי,108.0
640623,ישיבת בית דוד,קרית גת,ז,58.02,54.55,0.0,81.82,,,חרדי,יהודי,דרום,קרית גת,קרית גת,ישיבה קטנה,עליונה בלבד,124.0,0.0,124.0,חרדי - ערים מעורבות,124.0
140079,הגמנסיה העברית,ירושלים,ז,93.68,58.43,4.71,95.50999999999999,,,ממלכתי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,"חט""ב + עליונה",99.0,101.0,200.0,חילוני - ירושלים,99.0
615948,ישיבת מקור חיים,ירושלים,ז,71.43,76.0,25.0,92.0,,,ממלכתי דתי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,"חט""ב + עליונה",57.0,0.0,57.0,דתי לאומי - ירושלים,57.0
641225,ישיבת דובר שלום,אשדוד,ז,4.65,0.0,0.0,0.0,,,חרדי,יהודי,דרום,אשדוד,אשדוד,בית ספר,עליונה בלבד,99.0,0.0,99.0,חרדי - ערים מעורבות,99.0
180034,"ישיבת אמי""ת נחשון",נחם,ז,89.09,77.55,12.77,91.83999999999999,,,ממלכתי דתי,יהודי,ירושלים,מטה יהודה,נחם,אולפנה,"חט""ב + עליונה",78.0,0.0,78.0,דתי לאומי - פריפריה/כפרי,78.0
141762,ירים משה,ירושלים,ז,0.0,0.0,,100.0,,,חרדי,יהודי,ירושלים,ירושלים,ירושלים,ישיבה קטנה,עליונה בלבד,41.0,0.0,41.0,חרדי - ירושלים,41.0
570168,מקיף אורט למדע וטכנו,חולון,ז,93.16,35.78,6.36,91.75,,,ממלכתי,יהודי,תל אביב,חולון,חולון,בית ספר,"חט""ב + עליונה",137.0,132.0,269.0,חילוני - ערי מרכז,137.0
141028,ישיבת מקור חיים,כפר עציון,ז,79.17,85.96,7.14,98.25,,,ממלכתי דתי,יהודי,ירושלים,גוש עציון,כפר עציון,ישיבה תיכונית,עליונה בלבד,76.0,0.0,76.0,דתי לאומי - התנחלויות,76.0
540989,מוסדות חסידי בעלזא,בני ברק,ז,2.5,0.0,,100.0,,,חרדי,יהודי,תל אביב,בני ברק,בני ברק,בית ספר,עליונה בלבד,70.0,0.0,70.0,חרדי - ערי חרדים,70.0
540500,"ע""ש יצחק נבון מודיעין",מודיעין-מכבים-רעות,ז,98.53,53.03,13.19,90.91,,,ממלכתי,יהודי,ירושלים,מודיעין מכבים רעות,מודיעין-מכבים-רעות,בית ספר,"חט""ב + עליונה",100.0,77.0,177.0,חילוני - ערי מרכז,100.0
240127,אורט אמירים,בית שאן,ז,93.75,60.0,5.26,86.67,,,ממלכתי,יהודי,צפון,בית שאן,בית שאן,בית ספר,"חט""ב + עליונה",49.0,39.0,88.0,חילוני - ערי פריפריה,49.0
644369,ישיבת בית מרדכי,אשדוד,ז,6.52,0.0,0.0,100.0,,,חרדי,יהודי,דרום,אשדוד,אשדוד,ישיבה קטנה,עליונה בלבד,43.0,0.0,43.0,חרדי - ערים מעורבות,43.0
140798,ישיבת אוהל שמעון,ירושלים,ז,2.33,0.0,,100.0,,,חרדי,יהודי,ירושלים,ירושלים,ירושלים,ישיבה קטנה,עליונה בלבד,38.0,0.0,38.0,חרדי - ירושלים,38.0
141093,ישיבת בית דוד,ירושלים,ז,1.6,100.0,0.0,100.0,,,חרדי,יהודי,ירושלים,ירושלים,ירושלים,ישיבה קטנה,עליונה בלבד,170.0,0.0,170.0,חרדי - ירושלים,170.0
420018,על יסודי צור הדסה,צור הדסה,ז,96.43,59.62,13.64,96.15,,,ממלכתי,יהודי,ירושלים,מטה יהודה,צור הדסה,בית ספר,"חט""ב + עליונה",53.0,63.0,116.0,חילוני - קיבוצים/כפרי,53.0
440768,ישיבת דברי חיים,נתניה,ז,0.0,0.0,0.0,100.0,,,חרדי,יהודי,תל אביב,נתניה,נתניה,ישיבה קטנה,עליונה בלבד,105.0,0.0,105.0,חרדי - ערים מעורבות,105.0
140145,ישיבת חורב,ירושלים,ז,84.35,65.62,9.09,95.84,,,ממלכתי דתי,יהודי,ירושלים,ירושלים,ירושלים,בית ספר,יסודי ועליונה,128.0,0.0,128.0,דתי לאומי - ירושלים,128.0
641365,ישיבה תיכונית נווה,נווה,ז,43.33,92.31,14.29,92.31,,,חרדי,יהודי,דרום,אשכול,נווה,בית ספר,עליונה בלבד,42.0,0.0,42.0,חרדי - ערים מעורבות,42.0
237354,תיכון יחד,מודיעין-מכבים-רעות,ז,94.12,66.67,12.73,93.75,,,ממלכתי,יהודי,ירושלים,מודיעין מכבים רעות,מודיעין-מכבים-רעות,בית ספר,"חט""ב + עליונה",62.0,72.0,134.0,חילוני - ערי מרכז,62.0
560433,שערי תלמוד,ביתר עילית,ז,6.0,0.0,,100.0,,,חרדי,יהודי,ירושלים,ביתר עילית,ביתר עילית,בית ספר,עליונה בלבד,31.0,0.0,31.0,חרדי - ערי חרדים,31.0
240481,אסיף משגב,עצמון שגב,ז,97.06,62.12,10.34,95.45,,,ממלכתי,יהודי,צפון,משגב,עצמון שגב,"בי""ס מושבי","חט""ב + עליונה",77.0,90.0,167.0,חילוני - קיבוצים/כפרי,77.0
540328,עירוני כללי הראשונים,הרצליה,ז,96.43,40.37,15.87,93.78999999999999,,,ממלכתי,יהודי,תל אביב,הרצליה,הרצליה,בית ספר,עליונה בלבד,173.0,136.0,309.0,חילוני - ערי מרכז,173.0
841262,מקיף הר טוב,צרעה,ז,95.83,57.97,3.7,92.75,,,ממלכתי,יהודי,ירושלים,מטה יהודה,צרעה,בית ספר,"חט""ב + עליונה",72.0,68.0,140.0,חילוני - קיבוצים/כפרי,72.0
541151,ישיבת ויזניץ,בני ברק,ז,0.0,0.0,0.0,100.0,,,חרדי,יהודי,תל אביב,בני ברק,בני ברק,ישיבה קטנה,עליונה בלבד,105.0,0.0,105.0,חרדי - ערי חרדים,105.0
244368,מקיף אורט כרמים,כרמיאל,ז,95.0,55.79,5.26,89.47999999999999,,,ממלכתי,יהודי,צפון,כרמיאל,כרמיאל,בית ספר,"חט""ב + עליונה",66.0,92.0,158.0,חילוני - ערי פריפריה,66.0
540146,עירוני ד',תלאביב יפו,ז,90.51,41.13,13.79,90.32,,,ממלכתי,יהודי,תל אביב,תל אביב-יפו,תל אביב - יפו,בית ספר,"חט""ב + עליונה",166.0,150.0,316.0,חילוני - ערי מרכז,166.0
644344,"תיכון חדש ע""ש רבין",קרית גת,ז,93.94,45.16,6.0,83.87,,,ממלכתי,יהודי,דרום,קרית גת,קרית גת,בית ספר,"חט""ב + עליונה",32.0,42.0,74.0,חילוני - ערי פריפריה,32.0
540195,עירוני ט',תלאביב יפו,ז,87.16,42.55,3.06,88.3,,,ממלכתי,יהודי,תל אביב,תל אביב-יפו,תל אביב - יפו,בית ספר,"חט""ב + עליונה",149.0,110.0,259.0,חילוני - ערי מרכז,149.0
541219,ישיבת מאור ישראל,בני ברק,ז,0.0,0.0,,100.0,,,חרדי,יהודי,תל אביב,בני ברק,בני ברק,ישיבה קטנה,עליונה בלבד,31.0,0.0,31.0,חרדי - ערי חרדים,31.0
140954,ישיבת מערבא,מתתיהו,ז,13.95,60.0,0.0,80.0,,,ממלכתי דתי,יהודי,ירושלים,מטה בנימין,מתתיהו,ישיבה תיכונית,עליונה בלבד,42.0,0.0,42.0,דתי לאומי - התנחלויות,42.0
440289,מקיף יהוד,יהוד-מונוסון,ז,95.62,53.71,8.37,88.69,,,ממלכתי,יהודי,מרכז,יהוד נווה אפרים,יהוד-מונוסון,בית ספר,עליונה בלבד,258.0,269.0,527.0,חילוני - ערי מרכז,258.0
347054,מקיף דאלית אל-כרמל,דלית כרמל,ז,78.08,37.04,4.76,90.74,,,ממלכתי,דרוזי,חיפה,דאלית אל-כרמל,דאלית אל-כרמל,בית ספר,עליונה בלבד,104.0,92.0,196.0,דרוזי,104.0
441592,ישיבת נהורא,מבוא חורון,ז,32.5,50.0,0.0,58.33,,,חרדי,יהודי,ירושלים,מטה בנימין,מבוא חורון,ישיבה תיכונית,עליונה בלבד,48.0,0.0,48.0,חרדי - התנחלויות,48.0
540286,תיכון עש יצחק בן צבי,קרית אונו,ז,94.65,40.43,8.4,84.39,,,ממלכתי,יהודי,תל אביב,קרית אונו,קרית אונו,בית ספר,עליונה בלבד,333.0,301.0,634.0,חילוני - ערי מרכז,333.0
470591,"רב תחומי עמל ב' פ""ת",פתח תקווה,ז,95.24,22.3,5.63,88.49,,,ממלכתי,יהודי,תל אביב,פתח תקוה,פתח תקווה,בית ספר,עליונה בלבד,175.0,148.0,323.0,חילוני - ערי מרכז,175.0
644377,מקיף ז',אשדוד,ז,89.19,48.98,8.57,89.80000000000001,,,ממלכתי,יהודי,דרום,אשדוד,אשדוד,בית ספר,"חט""ב + עליונה",113.0,109.0,222.0,חילוני - ערי פריפריה,113.0
441410,"תיכון ע""ש אילן רמון",הוד השרון,ז,94.53,38.02,14.14,92.56,,,ממלכתי,יהודי,מרכז,הוד השרון,הוד השרון,בית ספר,עליונה בלבד,71.0,84.0,155.0,חילוני - ערי מרכז,71.0
580019,חקלאי הכפר הירוק,רמת השרון,ז,92.82,27.22,18.84,91.67,,,ממלכתי,יהודי,תל אביב,רמת השרון,רמת השרון,"בי""ס חקלאי","חט""ב + עליונה",213.0,196.0,409.0,חילוני - ערי מרכז,213.0
440248,בן-גוריון נס-ציונה,נס ציונה,ז,96.49,36.7,3.12,82.57,,,ממלכתי,יהודי,מרכז,נס ציונה,נס ציונה,בית ספר,"חט""ב + עליונה",78.0,118.0,196.0,חילוני - ערי מרכז,78.0
441196,עתיד למדעים לוד,לוד,ז,94.87,32.88,21.52,95.89,,,ממלכתי,יהודי,מרכז,לוד,לוד,בית ספר,עליונה בלבד,87.0,75.0,162.0,חילוני - ערי פריפריה,87.0
540344,"תיכון ע""ש קלעי",גבעתיים,ז,87.67,34.38,8.47,79.69,,,ממלכתי,יהודי,תל אביב,גבעתיים,גבעתיים,בית ספר,עליונה בלבד,74.0,113.0,187.0,חילוני - ערי מרכז,74.0
719542,תיכון גני תקווה,גני תקווה,ז,99.05,49.04,10.99,89.42,,,ממלכתי,יהודי,מרכז,גני תקווה,גני תקווה,בית ספר,עליונה בלבד,132.0,131.0,263.0,חילוני - ערי מרכז,132.0
660126,מקיף שער הנגב,ניר עם,ז,91.67,69.39,5.94,91.84,,,ממלכתי,יהודי,דרום,שער הנגב,ניר עם,"בי""ס קיבוצי","חט""ב + עליונה",97.0,108.0,205.0,חילוני - קיבוצים/כפרי,97.0
440917,עירוני ה' מקיף,ראשוןלציון,ז,92.21,45.07,3.85,90.14,,,ממלכתי,יהודי,מרכז,ראשון לציון,ראשון לציון,בית ספר,"חט""ב + עליונה",76.0,96.0,172.0,חילוני - ערי מרכז,76.0
440099,תיכון ברנר,פתח תקווה,ז,95.37,44.66,2.86,85.44,,,ממלכתי,יהודי,תל אביב,פתח תקוה,פתח תקווה,בית ספר,"חט""ב + עליונה",124.0,153.0,277.0,חילוני - ערי מרכז,124.0
571109,"אמי""ת גוש דן",רמת גן,ז,98.92,31.52,12.64,79.35,,,ממלכתי דתי,יהודי,תל אביב,רמת גן,רמת גן,בית ספר,"חט""ב + עליונה",91.0,0.0,91.0,דתי לאומי - מרכז,91.0
440297,ישיבת כפר גנים,פתח תקווה,ז,91.58,58.14,16.25,94.18,,,ממלכתי דתי,יהודי,תל אביב,פתח תקוה,פתח תקווה,ישיבה תיכונית,"חט""ב + עליונה",86.0,0.0,86.0,דתי לאומי - מרכז,86.0
540062,גמנסיה עברית הרצליה,תלאביב יפו,ז,88.81,43.22,9.71,89.83,,,ממלכתי,יהודי,תל אביב,תל אביב-יפו,תל אביב - יפו,בית ספר,"חט""ב + עליונה",171.0,173.0,344.0,חילוני - ערי מרכז,171.0
170456,"אמי""ת טכנולוגי דתי",ירושלים,ז,76.47,26.92,0.0,84.62,,,ממלכתי דתי,יהודי,ירושלים,ירושלים,ירושלים,מרכז חינוך,עליונה בלבד,34.0,35.0,69.0,דתי לאומי - ירושלים,34.0
144766,"ישיבת בנ""ע נר תמיד חשמונאים",חשמונאים,ז,92.42,63.93,6.67,86.88,,,ממלכתי דתי,יהודי,ירושלים,מטה בנימין,חשמונאים,ישיבה תיכונית,"חט""ב + עליונה",51.0,0.0,51.0,דתי לאומי - התנחלויות,51.0
370551,מעלה,ירושלים,ז,80.0,62.96,0.0,74.08,,,ממלכתי דתי,יהודי,ירושלים,ירושלים,ירושלים,מרכז חינוך,עליונה בלבד,58.0,30.0,88.0,דתי לאומי - ירושלים,58.0
270140,קמפוס פרס חדשנות ומנהיגות,יקנעם עלית,ז,96.45,53.68,4.55,92.65,,,ממלכתי,יהודי,צפון,יקנעם עילית,יקנעם עילית,בית ספר,"חט""ב + עליונה",159.0,156.0,315.0,חילוני - ערי פריפריה,159.0
260182,מקיף עמקים-תבור,מזרע,ז,96.97,58.95,11.7,89.47,,,ממלכתי,יהודי,צפון,עמק יזרעאל,מזרע,"בי""ס קיבוצי","חט""ב + עליונה",78.0,84.0,162.0,חילוני - קיבוצים/כפרי,78.0
442277,"תיכון ע""ש נעמי שמר",גן יבנה,ז,93.24,39.13,3.57,94.2,,,ממלכתי,יהודי,מרכז,גן יבנה,גן יבנה,בית ספר,"חט""ב + עליונה",106.0,106.0,212.0,חילוני - ערי מרכז,106.0
480061,חקלאי עיינות,עיינות,ז,97.56,35.0,2.63,87.5,,,ממלכתי,יהודי,מרכז,גן רווה,עיינות,"בי""ס חקלאי",עליונה בלבד,37.0,43.0,80.0,חילוני - קיבוצים/כפרי,37.0
